#{"t_start": 1755535446.3198059, "env_id": "None"}
r,l,t
0.573691,5,182.192549
2.981101,5,182.4451
-1.752214,5,182.600281
-2.042196,5,182.699449
1.568755,5,182.930277
1.580809,5,183.179062
-1.973305,5,183.395528
3.42109,5,183.702555
-0.663055,5,183.844858
0.608189,5,184.03998
0.210642,5,184.26613
1.939661,5,184.492508
-2.254884,5,184.725111
-0.145259,5,184.944051
-3.283556,5,185.14215
-1.747247,5,185.313582
-0.469293,5,185.531889
1.955344,5,185.669145
1.555568,5,185.856891
0.32899,5,186.079121
-0.507829,5,186.258503
2.604846,5,186.449983
-2.168145,5,186.607354
1.206301,5,186.815411
0.794209,5,186.986681
-0.5305,5,187.202416
0.304789,5,187.397584
1.380247,5,187.577149
3.924055,5,187.81102
0.152404,5,187.937856
-4.50402,5,188.140092
-0.642522,5,188.373126
2.552016,5,188.505356
-2.187555,5,188.761414
-1.277866,5,188.875895
1.720386,5,188.994517
0.89321,5,189.261953
-2.052597,5,189.388309
1.213863,5,189.58278
-0.360354,5,189.694948
-1.579576,5,189.919204
1.968337,5,190.094427
-2.635245,5,190.221338
-1.38444,5,190.425477
0.98205,5,190.610347
-4.846373,5,190.781799
-1.664362,5,191.009161
1.547369,5,191.249488
0.315051,5,191.314652
2.061374,5,191.502781
-0.047952,5,191.71021
0.944239,5,191.953177
2.895173,5,192.11737
-2.328146,5,192.315643
0.276287,5,192.506073
-3.536883,5,192.6382
-2.948836,5,192.79576
0.619521,5,193.052037
2.938093,5,193.187761
1.616069,5,193.390634
2.16142,5,193.59323
-1.11285,5,193.828548
2.659514,5,194.010065
-0.060079,5,194.257873
-5.598847,5,194.535153
1.735356,5,194.742754
1.197231,5,194.910722
-4.331247,5,195.072902
-2.828833,5,195.347233
1.14464,5,238.611952
2.656245,5,238.921272
-1.692827,5,239.227559
-0.198791,5,239.53223
-0.225006,5,239.752248
0.266935,5,240.01787
0.393367,5,240.26455
-3.139673,5,240.54259
1.81695,5,240.869538
0.224607,5,241.075626
-0.465772,5,241.723143
-3.63472,5,243.913643
0.782241,5,244.508064
1.16099,5,244.838908
2.075917,5,245.284738
-0.022132,5,245.808557
2.715824,5,246.16182
0.332621,5,246.358414
0.494883,5,246.473472
-2.575338,5,246.821453
1.739375,5,247.153156
-1.162456,5,247.852245
-1.271274,5,248.305975
-1.944551,5,248.503162
-7.855845,5,248.78531
-1.287419,5,249.16768
0.72383,5,249.433216
-2.987836,5,249.622955
-0.072703,5,249.810872
-3.071032,5,250.181175
0.444946,5,250.402376
2.079036,5,250.700965
1.051457,5,251.091463
0.818132,5,251.335773
3.028385,5,251.687989
-1.590899,5,251.858494
0.543041,5,252.009052
-5.143839,5,252.258032
1.848936,5,252.602488
2.165179,5,252.839149
-0.309981,5,253.008141
2.389444,5,253.175461
-1.906497,5,253.350831
1.34141,5,253.629105
2.786252,5,253.87211
0.68992,5,253.988748
0.544879,5,254.186124
1.549998,5,254.421962
0.191748,5,254.780582
0.043511,5,255.073
0.240596,5,255.348581
-0.994685,5,255.612604
-0.479017,5,255.779545
1.327392,5,256.056351
-2.252081,5,256.288212
1.542875,5,256.572417
0.133304,5,256.752635
1.238069,5,257.237203
2.459215,5,257.512499
4.390297,5,257.744106
0.240551,5,258.026643
3.91618,5,258.260345
2.177912,5,258.505503
3.324422,5,258.884629
-0.448857,5,259.081367
1.253806,5,259.188089
0.412497,5,259.345309
0.576228,5,259.558313
0.213744,5,259.727352
2.158629,5,260.06333
0.136829,5,260.27547
-0.183904,5,260.490155
2.054982,5,260.723393
1.4029,5,260.988977
0.863452,5,261.173114
-0.954705,5,261.355275
0.728655,5,261.545318
-1.320737,5,261.844851
0.405694,5,262.037755
-0.844309,5,262.297308
0.412477,5,262.520156
2.161524,5,262.778496
2.560296,5,262.984751
-1.207046,5,263.136409
1.563308,5,263.399585
-1.602532,5,263.655214
-0.952381,5,263.89779
-0.348554,5,264.253726
4.084228,5,264.429963
2.98996,5,264.723223
1.496803,5,264.946948
-0.407865,5,265.223132
1.649836,5,265.539807
-3.22209,5,265.788891
0.833842,5,266.216438
-3.528022,5,266.345471
-2.333204,5,266.528345
4.237164,5,266.732272
0.153232,5,266.966171
1.404705,5,267.332523
-2.498888,5,267.563302
-2.569673,5,267.857692
-1.277587,5,268.180181
1.337656,5,268.358825
1.681588,5,268.647641
3.3293,5,269.05275
1.487245,5,269.457125
-0.157662,5,269.939441
-0.482234,5,270.176873
3.36449,5,270.432679
-0.710107,5,270.610423
2.791063,5,270.952768
2.457723,5,271.256034
-5.472488,5,271.461376
-0.606356,5,271.666359
-1.041559,5,271.950183
2.192259,5,272.242967
3.005862,5,272.618029
-0.477134,5,272.887231
-0.603182,5,273.078929
0.833125,5,273.332883
0.864498,5,273.697415
3.383241,5,273.961866
-6.715475,5,274.311109
1.736789,5,274.611673
1.981856,5,274.909512
0.713339,5,275.207206
2.93116,5,275.460073
2.430718,5,275.707317
2.562732,5,275.87472
-2.751141,5,276.0569
1.590545,5,276.327114
4.708752,5,276.569908
0.060927,5,276.768428
0.724214,5,277.005676
-2.34526,5,277.197416
-1.577274,5,277.384353
0.91059,5,277.572055
-0.088745,5,277.848755
2.379815,5,278.153605
-4.895162,5,278.333083
3.189098,5,278.585793
1.648298,5,278.809806
-0.920842,5,279.034669
0.033751,5,279.34993
1.199443,5,279.538927
