#{"t_start": 1754422429.876378, "env_id": "None"}
r,l,t
1.717641,5,972.891157
1.951262,5,973.062606
-0.949162,5,973.228608
0.488487,5,973.486147
-0.535143,5,973.799715
0.696933,5,974.141347
0.784664,5,974.554853
-1.277199,5,974.734634
1.192027,5,974.990808
-2.744107,5,975.419863
1.188147,5,975.709965
2.715922,5,975.91213
0.666503,5,976.046559
-5.030558,5,976.371045
-5.860764,5,976.61215
0.83921,5,977.107325
-1.215761,5,977.451373
0.744293,5,977.951697
2.031573,5,978.206019
-0.194343,5,978.515303
0.29409,5,978.907799
-0.594047,5,979.202151
3.703402,5,979.3843
-0.964759,5,979.69113
0.63999,5,979.93085
2.329461,5,980.210637
2.330665,5,980.574308
-1.133689,5,980.813569
2.098192,5,981.262019
-1.338867,5,981.681286
4.335063,5,981.8653
3.566955,5,982.14436
1.355245,5,982.376065
-0.873034,5,983.014064
1.598286,5,983.375346
1.996456,5,983.791247
-0.472337,5,984.009239
2.467146,5,984.278215
1.510611,5,984.637166
2.715866,5,984.741396
0.481058,5,985.409431
-1.022098,5,985.541806
2.061792,5,985.718352
0.675065,5,986.011204
1.626526,5,986.523822
0.395288,5,986.677271
0.050888,5,986.966247
0.73818,5,987.433336
1.885068,5,987.967947
-0.756705,5,988.337783
2.636715,5,988.729627
0.624755,5,988.910142
-1.248238,5,989.10877
-0.514125,5,989.375898
2.447198,5,989.542094
-2.107902,5,990.068516
1.480005,5,990.336076
0.219226,5,990.653082
-0.463746,5,990.839737
1.00703,5,991.050737
2.069714,5,991.643873
0.047153,5,992.003396
3.123395,5,992.375661
0.48274,5,992.513211
2.67649,5,992.829168
1.649398,5,993.208753
-3.278359,5,993.600175
3.569507,5,993.977348
2.031641,5,994.463252
0.791823,5,994.892158
0.259448,5,995.323288
1.858218,5,995.659724
1.031964,5,996.175854
3.468812,5,996.527813
3.568037,5,996.795669
1.717914,5,996.963732
0.568886,5,997.500343
0.016596,5,997.759697
0.700777,5,998.209871
1.209831,5,998.525857
1.704443,5,998.628321
3.256074,5,998.856402
2.067339,5,999.247985
0.914316,5,999.61187
1.1371,5,999.921965
1.104184,5,1000.180311
2.891314,5,1000.480372
-2.516638,5,1000.910698
-0.40484,5,1001.211874
0.091604,5,1001.550492
1.376427,5,1001.91996
-0.293658,5,1002.226815
2.382587,5,1002.581824
0.715702,5,1002.809309
-3.042774,5,1003.164736
2.594489,5,1003.510638
0.669829,5,1003.781425
2.284451,5,1004.186496
3.539485,5,1004.578109
-0.491101,5,1004.7291
-1.572011,5,1005.129542
-3.818461,5,1005.452522
0.576833,5,1005.730747
-0.575302,5,1006.330741
-1.350708,5,1006.627761
2.848013,5,1007.018338
-0.8151,5,1007.389009
-0.600544,5,1007.810545
-1.661094,5,1008.154602
2.634231,5,1008.375835
-0.015984,5,1008.819334
1.532309,5,1009.095024
1.906552,5,1009.309718
2.116889,5,1009.640388
0.678803,5,1010.06468
-2.029082,5,1010.486311
-4.390432,5,1011.028404
0.051008,5,1011.257471
0.016904,5,1011.62844
-1.194381,5,1011.895987
0.967292,5,1012.110059
0.925624,5,1012.399672
-0.004831,5,1012.70113
-5.223847,5,1012.866342
-2.091153,5,1013.170937
-3.010014,5,1013.744509
-1.675214,5,1014.150999
-0.895999,5,1014.436256
1.148255,5,1014.509264
1.176232,5,1014.727106
2.740119,5,1014.991649
1.018147,5,1015.260395
-0.204925,5,1015.409667
-1.557857,5,1015.811671
1.612331,5,1016.29819
-2.196359,5,1016.933773
3.358654,5,1017.341359
3.173698,5,1017.848738
4.218025,5,1018.178641
-0.38372,5,1018.445798
0.606957,5,1018.749218
-1.494943,5,1019.079797
-0.242071,5,1019.315029
1.461799,5,1019.536204
-0.413755,5,1019.646567
0.424452,5,1020.11839
-0.608996,5,1020.439388
-4.8191,5,1020.622207
1.305174,5,1020.908387
0.31999,5,1021.329204
0.664203,5,1021.546357
0.238177,5,1021.845564
-1.591651,5,1022.197402
1.43418,5,1022.584778
1.538677,5,1022.93114
1.051455,5,1023.367849
0.292691,5,1023.580986
-0.077892,5,1023.767141
0.688609,5,1024.105012
0.851998,5,1024.588559
0.783893,5,1024.996946
3.236424,5,1025.531855
-0.685504,5,1025.896765
2.669188,5,1026.27751
1.395458,5,1026.810025
0.9955,5,1027.086631
-0.615569,5,1027.581948
-1.773683,5,1027.817757
2.881713,5,1028.122484
