#{"t_start": 1753560645.084397, "env_id": "None"}
r,l,t
-0.023565,2,168.191374
-0.274007,2,168.323098
-0.017801,2,168.474413
0.004459,2,168.580288
-0.170216,2,168.706536
0.227344,2,168.796513
-0.422186,2,168.886932
-0.043948,2,169.086459
0.081125,2,169.259841
-0.056764,2,169.372959
0.048331,2,169.503431
-0.278017,2,169.699183
0.11112,2,169.828032
0.170061,2,169.935131
0.292463,2,170.068996
-0.08242,2,170.176961
0.085383,2,170.362929
0.0618,2,170.494393
0.112458,2,170.605315
0.117946,2,170.713414
-0.11022,2,170.854403
0.112577,2,170.964193
-0.64822,2,171.111749
0.068002,2,171.246652
0.317264,2,171.424242
0.140953,2,171.519353
0.000761,2,171.629088
-0.466665,2,171.834231
0.11198,2,171.943851
0.150165,2,172.051465
-0.224569,2,172.20306
-0.673703,2,172.336286
0.239748,2,172.514877
0.221499,2,172.647192
-0.08213,2,172.753418
-0.130641,2,172.85727
-0.088206,2,172.985163
-0.221948,2,173.093812
-0.44772,2,173.225975
0.120358,2,173.404558
0.147416,2,173.511748
0.171627,2,173.640752
-0.083186,2,173.75052
0.149176,2,173.858101
0.260032,2,173.966423
-0.475005,2,174.174058
-0.360782,2,174.374289
0.121862,2,174.481191
0.056613,2,174.612112
0.177474,2,174.719691
-0.001976,2,174.829672
-0.308243,2,174.939719
-0.023194,2,175.071064
0.115825,2,175.177061
0.083251,2,175.351393
-0.024297,2,175.479801
0.110454,2,175.590894
0.172113,2,175.697334
-0.225891,2,175.830685
0.247834,2,175.936684
0.002109,2,176.046346
0.120522,2,176.247537
0.037956,2,176.357926
-0.081379,2,176.465546
0.057911,2,176.598313
0.144637,2,176.709143
0.030972,2,176.84216
0.057565,2,176.95073
-0.028042,2,177.129878
-0.287918,2,177.270154
-0.054135,2,177.388492
-0.056607,2,177.533288
0.141828,2,177.658515
0.00256,2,177.810125
0.205537,2,177.928283
0.308359,2,178.157771
0.119079,2,178.293832
0.172321,2,178.456471
-0.080347,2,178.580533
-0.198987,2,178.729463
-0.061019,2,178.855119
-0.200507,2,179.007562
0.119759,2,179.201349
0.035313,2,179.357808
0.200719,2,179.481299
-0.445921,2,179.630737
0.083855,2,179.752451
-0.328668,2,179.871394
0.307015,2,180.01221
-0.108013,2,180.195843
-0.019267,2,180.34777
-0.426996,2,180.466612
0.106074,2,180.614479
-0.028342,2,180.73431
0.191,2,180.874522
-0.051958,2,180.984714
0.145023,2,181.198569
0.031784,2,181.321971
-0.08724,2,181.470593
-0.275717,2,181.592502
0.228098,2,181.736828
0.224428,2,181.852681
0.307651,2,181.993907
0.144236,2,182.18772
0.056735,2,182.34268
-0.052509,2,182.464846
0.170108,2,182.612753
0.250795,2,182.741005
0.078377,2,182.890813
0.147716,2,183.016024
