#{"t_start": 1753634651.438863, "env_id": "None"}
r,l,t
1.662914,3,62.69138
-4.668035,3,62.823717
0.877372,3,63.067111
1.840426,3,63.20763
0.232341,3,63.228871
0.407044,3,63.338718
0.942018,3,63.466719
0.426442,3,63.623251
2.210951,3,64.046442
0.174435,3,64.12529
2.094014,3,64.208544
1.576714,3,64.307553
1.61961,3,64.529654
-0.581066,3,64.692642
1.68576,3,64.738512
2.2815,3,64.917589
0.399908,3,65.063
-1.686884,3,65.177524
1.268477,3,65.254228
2.235095,3,65.355996
1.869309,3,65.491467
-2.692745,3,65.684057
1.02829,3,65.870134
0.044054,3,65.991656
-2.078241,3,66.21864
-0.874168,3,66.548495
-0.105039,3,66.793061
2.124828,3,67.026131
2.089574,3,67.289058
0.434554,3,67.368208
3.020371,3,67.443248
-2.030603,3,67.795855
0.523712,3,67.867716
0.707805,3,68.013513
-2.124232,3,68.171377
1.842149,3,68.240629
-0.301507,3,68.307426
-1.117375,3,68.434088
1.970372,3,68.535013
1.558343,3,68.646762
1.498755,3,68.77228
-5.252573,3,68.917735
0.525833,3,69.039598
0.267908,3,69.327996
0.968997,3,69.387427
-1.976731,3,69.549781
0.398757,3,69.627856
-2.192494,3,69.813957
0.246847,3,69.933945
-0.457459,3,70.174701
1.533571,3,70.372121
-1.162038,3,70.593103
1.304928,3,70.94568
1.045717,3,71.077363
1.823772,3,71.156779
1.017448,3,71.297861
0.840434,3,71.405265
1.559407,3,71.531526
-1.002579,3,71.830329
-2.399246,3,72.023873
1.131021,3,72.182177
1.887412,3,72.339271
-0.672782,3,72.501655
0.381156,3,72.58388
-0.891509,3,72.786252
0.711139,3,72.943627
-0.633157,3,72.970148
1.818819,3,73.060554
-0.687741,3,73.223478
-0.907244,3,73.367749
1.006748,3,73.475435
-1.266435,3,73.710487
0.422864,3,73.979501
0.088396,3,74.110711
0.292105,3,74.215483
1.279385,3,74.331842
-5.138916,3,74.575532
2.206966,3,74.707149
0.240112,3,74.892043
1.25074,3,75.075627
1.594425,3,75.141505
2.705089,3,75.6607
-2.666073,3,75.946559
2.39774,3,76.261538
1.813277,3,76.599646
0.39778,3,76.693078
1.365636,3,76.834692
0.481218,3,76.907129
-0.812116,3,76.988815
2.164233,3,77.098246
0.128338,3,77.240208
0.133672,3,77.469291
-2.111077,3,77.747843
-3.13406,3,77.8245
2.487656,3,78.016336
0.709361,3,78.127707
-0.630703,3,78.214005
-4.246362,3,78.445623
1.793149,3,78.517862
0.123669,3,78.695037
-0.362153,3,78.941477
-0.689623,3,79.17421
0.766939,3,79.37597
1.124125,3,79.485348
0.2741,3,79.582523
0.34217,3,79.689246
1.795779,3,79.813954
-1.415936,3,80.109395
-1.63853,3,80.232235
-0.409396,3,80.483326
0.059533,3,80.580228
-1.099077,3,80.693989
1.602766,3,80.866725
1.60778,3,80.920487
2.833874,3,81.196809
1.813457,3,81.379199
0.998821,3,81.529917
-0.164802,3,81.720766
1.130627,3,81.907079
2.00582,3,81.962122
-1.684042,3,82.157204
0.425906,3,82.180507
0.973357,3,82.308215
-0.050839,3,82.578266
-0.27738,3,82.777636
0.874114,3,82.920688
1.841088,3,83.079672
1.862342,3,83.222793
0.43396,3,83.543664
-0.253766,3,83.637662
-0.19174,3,83.883123
1.416949,3,83.960128
-0.229096,3,84.246914
-2.503007,3,84.482076
-2.400165,3,84.627182
-0.859986,3,84.775454
1.416706,3,84.843855
1.53905,3,84.914639
1.783482,3,85.003967
-1.873454,3,85.11064
-0.413459,3,85.312439
-4.676159,3,85.700291
-0.180076,3,85.821045
1.997645,3,85.990268
-0.930806,3,86.187863
0.678265,3,86.297118
-0.964597,3,86.496598
-0.55585,3,86.634731
0.425117,3,86.796313
-0.268145,3,86.923463
2.679563,3,87.096305
-3.158195,3,87.321137
1.559593,3,87.603756
-5.261929,3,88.070716
2.648294,3,88.132689
2.313159,3,88.201281
-1.688401,3,88.337803
-0.026157,3,88.425202
-0.441018,3,88.682693
-1.006863,3,88.835653
0.695789,3,89.227381
-0.991538,3,89.535999
0.432809,3,89.73484
-1.413652,3,89.898317
-3.451482,3,90.059339
1.801795,3,90.197381
-0.358103,3,90.252523
-1.481199,3,90.370112
-0.704994,3,90.672831
-2.573035,3,90.829756
2.295014,3,90.936906
1.371631,3,91.040459
1.220684,3,91.153572
1.331258,3,91.308108
1.97593,3,91.377456
1.435087,3,91.548269
2.401335,3,91.757769
-1.536361,3,91.897269
1.283414,3,91.958993
1.175691,3,92.155007
-0.075014,3,92.307691
0.86363,3,92.423385
0.409627,3,92.510349
-1.272146,3,92.782322
-2.376583,3,92.895982
0.649505,3,92.941842
0.028841,3,93.066227
-3.038621,3,93.345021
0.688532,3,93.48973
1.397454,3,93.556256
1.401391,3,93.774598
0.647164,3,93.921633
1.994913,3,94.032702
0.5937,3,94.164707
-0.139873,3,94.281086
-0.439436,3,94.332621
-0.412283,3,94.496725
0.768827,3,94.641145
-7.578516,3,94.897821
0.031231,3,95.054494
2.173602,3,95.44892
-2.012695,3,95.658775
1.436315,3,95.758957
0.678636,3,95.82652
-0.011863,3,96.170764
1.668505,3,96.227494
1.132868,3,96.45436
0.232615,3,96.653034
-0.403923,3,97.064061
1.856383,3,97.512816
-1.513913,3,97.748625
-2.263758,3,98.036807
-2.156192,3,98.217186
-0.079192,3,98.508834
-0.633624,3,98.671659
-0.596139,3,98.846667
0.991859,3,99.022105
0.401521,3,99.272051
1.355965,3,99.385491
0.302764,3,99.583917
1.464951,3,99.702602
0.561142,3,99.999439
0.184269,3,100.142001
-1.42132,3,100.362169
-0.703057,3,100.712397
2.798356,3,100.755498
1.450229,3,100.930995
-0.753828,3,101.104348
-1.281303,3,101.224625
1.256675,3,101.27861
0.990902,3,101.35174
0.484732,3,101.640172
0.020119,3,101.759475
-0.970947,3,101.947911
2.256671,3,102.177233
0.688192,3,102.293151
1.731577,3,102.358875
-2.173857,3,102.49164
-3.161382,3,102.738989
2.136694,3,102.933114
-0.995889,3,103.088531
1.529428,3,103.241879
0.455758,3,103.349131
1.250761,3,103.398517
1.322724,3,103.551775
0.998122,3,103.693748
