#{"t_start": 1755724186.851286, "env_id": "None"}
r,l,t
0.060419,5,117.724569
1.636581,5,117.830363
0.898981,5,117.912407
0.683679,5,118.046251
-1.834829,5,118.20319
-0.533228,5,118.319187
-0.658223,5,118.502123
-3.395268,5,118.665024
0.490914,5,118.893823
1.367049,5,119.053862
1.713429,5,119.264101
2.128835,5,119.431855
-1.075707,5,119.575619
3.734188,5,119.769054
-4.432504,5,119.876513
-0.846138,5,120.036129
1.27238,5,120.213625
0.937306,5,120.406352
2.91308,5,120.630448
1.332715,5,120.809137
-2.057797,5,120.945023
0.20738,5,121.190462
-0.89887,5,121.386582
1.848806,5,121.506061
-1.027406,5,121.692595
0.345563,5,121.834087
-1.661611,5,121.977542
-0.301946,5,122.167437
1.923468,5,122.347187
0.072124,5,122.55147
0.572559,5,122.6832
0.196408,5,122.840297
0.779735,5,123.05723
-2.240407,5,123.167423
1.697384,5,123.351285
2.86422,5,123.576741
1.972854,5,123.775987
-1.952723,5,123.954575
0.12028,5,124.139218
-0.08209,5,124.385768
2.080512,5,124.583228
0.382561,5,124.779822
1.689542,5,125.006622
0.62512,5,125.143341
-1.0454,5,125.345884
1.029894,5,125.615137
0.849875,5,125.811297
0.300178,5,125.901914
-1.002332,5,126.06359
0.601117,5,126.29256
0.396709,5,126.550269
0.363616,5,126.74929
0.702614,5,126.904384
1.074856,5,127.044026
0.352082,5,127.219255
-0.263728,5,127.381321
-0.849238,5,127.491643
-1.642738,5,127.633447
0.957919,5,127.80044
-0.666022,5,127.971694
0.51147,5,128.093604
-1.401275,5,128.154394
-2.647563,5,128.265736
0.321665,5,128.461614
-0.882884,5,128.624055
1.106561,5,128.854861
0.021371,5,129.094755
-1.134679,5,129.216005
1.091221,5,129.407332
-0.740579,5,129.532111
-0.227867,5,129.751559
1.041754,5,129.982341
3.406799,5,130.219991
-0.654938,5,130.45551
-0.252962,5,130.582791
0.850301,5,130.705508
-0.279739,5,130.814076
-0.876516,5,130.996235
3.86244,5,131.130648
-1.438441,5,131.331208
-0.662978,5,131.549408
2.464865,5,131.771961
-3.849136,5,131.874134
-2.408954,5,132.054162
2.264299,5,132.239541
0.747566,5,132.505066
-1.974591,5,132.707888
-0.13643,5,132.797017
2.152604,5,132.949909
3.030296,5,133.122321
-1.995484,5,133.383207
0.462569,5,133.570728
1.231957,5,133.80141
-0.535292,5,133.967437
-2.519536,5,134.14752
-1.959195,5,134.245462
1.732848,5,134.449076
3.073969,5,134.608681
0.979445,5,134.780533
-1.43474,5,134.955036
1.093164,5,135.086584
2.527893,5,135.24226
2.753427,5,135.469445
0.132448,5,135.650646
1.110495,5,135.787211
2.043095,5,135.973605
-2.149237,5,136.084923
-1.849038,5,136.27406
-3.979754,5,136.483671
-3.581466,5,136.662527
2.913998,5,136.855431
-0.493699,5,137.020692
-1.052506,5,137.192327
1.335232,5,137.403735
-0.798043,5,137.55106
1.548541,5,137.738688
3.04001,5,137.868148
0.722701,5,138.096898
-0.429188,5,138.254064
-0.622422,5,138.433732
0.742524,5,138.58877
1.21069,5,138.773765
-0.704121,5,138.913069
3.096147,5,139.054117
-2.820732,5,139.266589
-1.098212,5,139.328066
-0.150993,5,139.531329
1.987787,5,139.710934
-2.998952,5,139.851669
1.526277,5,140.043305
-0.763911,5,140.263594
-1.203588,5,140.457215
2.459277,5,140.628144
1.673493,5,140.880172
0.097345,5,141.040489
-1.639856,5,141.22171
1.694469,5,141.304522
-0.51847,5,141.46533
-0.383133,5,141.650566
-0.826316,5,141.78809
4.268107,5,141.984057
-0.709983,5,142.112447
-1.840569,5,142.235083
1.413716,5,142.401423
2.201191,5,142.656873
-2.188787,5,142.821462
-0.822973,5,143.000951
1.157579,5,143.249286
1.784942,5,143.406142
2.893184,5,143.549953
1.354323,5,143.773961
2.727785,5,144.086108
-2.773316,5,144.347322
2.665338,5,144.489354
-2.253406,5,144.62394
1.805686,5,144.841108
-0.125961,5,145.050274
2.993647,5,145.305862
1.054167,5,145.49267
-0.02031,5,145.74395
3.075947,5,146.262825
-1.237935,5,146.36766
-1.44424,5,146.552176
-3.584846,5,146.695461
2.109563,5,146.906172
-4.368518,5,147.014181
-2.873905,5,147.210512
-0.474571,5,147.33024
2.676118,5,147.446972
0.315535,5,147.603662
1.177071,5,147.919495
-1.673358,5,148.085107
0.211715,5,148.3358
0.243889,5,148.465412
-0.115435,5,148.57745
-0.05016,5,148.770533
-4.59955,5,149.011381
0.603206,5,149.264917
