unc1,unc2,unc3,threshold,optimal_numg0
0.1093856021447891,0.7020044441837296,0.2895098423219379,0.85,13.329771603195772
0.1093856021447891,0.7020044441837296,0.2895098423219379,0.9,7.924823117849487
0.028549977665983994,0.538639413965653,0.8969897902567084,0.3,317.34832891785044
0.028549977665983994,0.538639413965653,0.8969897902567084,0.35,317.34832891785044
0.028549977665983994,0.538639413965653,0.8969897902567084,0.4,317.34832891785044
0.028549977665983994,0.538639413965653,0.8969897902567084,0.45,301.87106828279025
0.028549977665983994,0.538639413965653,0.8969897902567084,0.5,239.84670737425537
0.028549977665983994,0.538639413965653,0.8969897902567084,0.55,188.670102405666
0.028549977665983994,0.538639413965653,0.8969897902567084,0.6,148.4131591025766
0.028549977665983994,0.538639413965653,0.8969897902567084,0.65,116.7459258989899
0.028549977665983994,0.538639413965653,0.8969897902567084,0.7,89.12144587865868
0.028549977665983994,0.538639413965653,0.8969897902567084,0.75,66.68633104092515
0.028549977665983994,0.538639413965653,0.8969897902567084,0.8,48.424215071345174
0.028549977665983994,0.538639413965653,0.8969897902567084,0.85,32.785947706231894
0.028549977665983994,0.538639413965653,0.8969897902567084,0.9,19.88568249156473
0.25847781536337067,0.3389490517221738,0.4247416640213063,0.3,445.85777008251677
0.25847781536337067,0.3389490517221738,0.4247416640213063,0.35,445.85777008251677
0.25847781536337067,0.3389490517221738,0.4247416640213063,0.4,445.85777008251677
0.25847781536337067,0.3389490517221738,0.4247416640213063,0.45,387.6101242377834
0.25847781536337067,0.3389490517221738,0.4247416640213063,0.5,301.87106828279025
0.25847781536337067,0.3389490517221738,0.4247416640213063,0.55,232.7581659076621
0.25847781536337067,0.3389490517221738,0.4247416640213063,0.6,179.46855293183248
0.25847781536337067,0.3389490517221738,0.4247416640213063,0.65,135.63941440846523
0.25847781536337067,0.3389490517221738,0.4247416640213063,0.7,101.49403212954563
0.25847781536337067,0.3389490517221738,0.4247416640213063,0.75,73.69979369959579
0.25847781536337067,0.3389490517221738,0.4247416640213063,0.8,51.418601300526916
0.25847781536337067,0.3389490517221738,0.4247416640213063,0.85,33.44826778394491
0.25847781536337067,0.3389490517221738,0.4247416640213063,0.9,19.49191959603112
0.9047275767596541,0.7446795829873095,0.1555574417195298,0.3,265.0716057862269
0.9047275767596541,0.7446795829873095,0.1555574417195298,0.35,265.0716057862269
0.9047275767596541,0.7446795829873095,0.1555574417195298,0.4,265.0716057862269
0.9047275767596541,0.7446795829873095,0.1555574417195298,0.45,230.44218346064218
0.9047275767596541,0.7446795829873095,0.1555574417195298,0.5,177.6828109933644
0.9047275767596541,0.7446795829873095,0.1555574417195298,0.55,135.63941440846523
0.9047275767596541,0.7446795829873095,0.1555574417195298,0.6,103.54434758328101
0.9047275767596541,0.7446795829873095,0.1555574417195298,0.65,77.47846292526083
0.9047275767596541,0.7446795829873095,0.1555574417195298,0.7,56.826342805469025
0.9047275767596541,0.7446795829873095,0.1555574417195298,0.75,40.4473043600674
0.9047275767596541,0.7446795829873095,0.1555574417195298,0.8,27.38512547190322
0.9047275767596541,0.7446795829873095,0.1555574417195298,0.85,17.28778184056764
0.9047275767596541,0.7446795829873095,0.1555574417195298,0.9,9.487735836358526
0.5754903842255096,0.45423147254589125,0.0167242771659043,0.3,304.90492295690854
0.5754903842255096,0.45423147254589125,0.0167242771659043,0.35,304.90492295690854
0.5754903842255096,0.45423147254589125,0.0167242771659043,0.4,304.90492295690854
0.5754903842255096,0.45423147254589125,0.0167242771659043,0.45,259.8228363229507
0.5754903842255096,0.45423147254589125,0.0167242771659043,0.5,202.35022838814749
0.5754903842255096,0.45423147254589125,0.0167242771659043,0.55,156.02246448639497
0.5754903842255096,0.45423147254589125,0.0167242771659043,0.6,119.10435004481388
0.5754903842255096,0.45423147254589125,0.0167242771659043,0.65,90.01713130052181
0.5754903842255096,0.45423147254589125,0.0167242771659043,0.7,66.68633104092515
0.5754903842255096,0.45423147254589125,0.0167242771659043,0.75,47.942386080819254
0.5754903842255096,0.45423147254589125,0.0167242771659043,0.8,33.11545195869231
0.5754903842255096,0.45423147254589125,0.0167242771659043,0.85,21.11534442254061
0.5754903842255096,0.45423147254589125,0.0167242771659043,0.9,11.941264417849103
0.4957793904992388,0.6356776087177608,0.08707873787433851,0.3,217.02227542494745
0.4957793904992388,0.6356776087177608,0.08707873787433851,0.35,217.02227542494745
0.4957793904992388,0.6356776087177608,0.08707873787433851,0.4,217.02227542494745
0.4957793904992388,0.6356776087177608,0.08707873787433851,0.45,186.79280352016818
0.4957793904992388,0.6356776087177608,0.08707873787433851,0.5,144.02688737091955
0.4957793904992388,0.6356776087177608,0.08707873787433851,0.55,111.05215990569917
0.4957793904992388,0.6356776087177608,0.08707873787433851,0.6,85.62694400220059
0.4957793904992388,0.6356776087177608,0.08707873787433851,0.65,64.71545210740304
0.4957793904992388,0.6356776087177608,0.08707873787433851,0.7,47.942386080819254
0.4957793904992388,0.6356776087177608,0.08707873787433851,0.75,34.46691919085739
0.4957793904992388,0.6356776087177608,0.08707873787433851,0.8,23.80748435642867
0.4957793904992388,0.6356776087177608,0.08707873787433851,0.85,15.1803222449539
0.4957793904992388,0.6356776087177608,0.08707873787433851,0.9,8.671137658463456
0.42590513524167617,0.5736118694300829,0.4430743253963112,0.3,314.1906602856942
0.42590513524167617,0.5736118694300829,0.4430743253963112,0.35,314.1906602856942
